PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Unnamed: 15
392,1970-03-18 11:41:59,0.6650705933570862,-0.320959597826004,-0.4545775651931762,-0.4980759024620056,9.343806266784668,0.0433097556233406,3.636793613433838,-5.025968074798584,-2.040576696395874,0.9262897968292236,-0.39208984375,-0.77294921875,-0.194091796875, 
393,1970-03-18 16:19:46,0.6646224856376648,-0.3221462070941925,-0.4539047181606293,-0.4985218048095703,9.309980392456056,0.1737288385629654,3.7309935092926025,-8.023934364318848,-2.223105907440185,0.819177508354187,-0.39501953125,-0.774169921875,-0.19580078125, 
394,1970-03-18 20:57:33,0.6641210913658142,-0.3232745230197906,-0.4532463848590851,-0.499058336019516,9.347585678100586,0.1089262068271637,3.640869379043579,-8.118843078613281,-2.0557780265808105,0.0041300482116639,-0.394775390625,-0.77392578125,-0.19677734375, 
395,1970-03-19 01:35:20,0.6637800931930542,-0.3241394758224487,-0.4527541100978851,-0.4993978142738342,9.168781280517578,0.2217840105295181,3.5946855545043945,-5.378359794616699,-1.847917914390564,0.2630360722541809,-0.3955078125,-0.774169921875,-0.19921875, 
396,1970-03-19 06:13:07,0.6633976697921753,-0.3248381018638611,-0.4523849189281463,-0.4997864365577698,9.001213073730469,0.2888548374176025,3.5752294063568115,-4.436951637268066,-1.8586366176605225,-0.8928586840629578,-0.396484375,-0.76904296875,-0.197509765625, 
397,1970-03-19 10:50:54,0.6628564596176147,-0.3255546689033508,-0.4521111845970154,-0.500285267829895,8.888933181762695,0.1412100791931152,3.6026151180267334,-4.897828102111816,-2.603172779083252,-2.102597951889038,-0.39306640625,-0.77001953125,-0.201904296875, 
398,1970-03-19 15:28:41,0.6622599959373474,-0.326151043176651,-0.4518890976905823,-0.500887393951416,8.802175521850586,-0.0644189193844795,3.643189430236816,-4.602231025695801,-2.364961624145508,-3.245718002319336,-0.398193359375,-0.77001953125,-0.2001953125, 
399,1970-03-19 20:06:28,0.6613805890083313,-0.3267053067684173,-0.4518583416938782,-0.5017151236534119,8.773015975952148,-0.1231814622879028,3.638848066329956,-5.099681377410889,-3.464400053024292,-5.813174724578857,-0.3916015625,-0.779296875,-0.20166015625, 
400,1970-03-20 00:44:15,0.6602715849876404,-0.3271209597587585,-0.4521430134773254,-0.5026476383209229,9.016033172607422,-0.2033663392066955,3.638190984725952,-4.206196308135986,-4.897432327270508,-8.214726448059082,-0.39306640625,-0.775634765625,-0.204833984375, 
401,1970-03-20 05:22:02,0.6591899991035461,-0.3272770941257477,-0.4525860846042633,-0.5035659074783325,9.212766647338867,-0.3396695554256439,3.6674458980560303,-2.3848631381988525,-4.6678900718688965,-9.221304893493652,-0.3974609375,-0.775390625,-0.20068359375, 
402,1970-03-20 09:59:49,0.6582511067390442,-0.3271519541740417,-0.4530870616436004,-0.5044241547584534,9.214143753051758,-0.224466785788536,3.798520803451538,-0.4175127148628235,-3.646916389465332,-9.469094276428224,-0.39111328125,-0.777587890625,-0.20654296875, 
403,1970-03-20 14:37:36,0.6574308276176453,-0.3268562853336334,-0.4535278975963592,-0.50528883934021,9.192646026611328,-0.0645075067877769,3.843820333480835,0.4083114266395569,-2.3998725414276123,-9.476293563842772,-0.38330078125,-0.779541015625,-0.206787109375, 
404,1970-03-20 19:15:23,0.6567695736885071,-0.3263663053512573,-0.4538697302341461,-0.5061578154563904,9.134353637695312,0.0825111269950866,3.8914780616760254,1.2945622205734253,-0.7713906764984131,-9.323358535766602,-0.383544921875,-0.78271484375,-0.204345703125, 
405,1970-03-20 23:53:10,0.6561809778213501,-0.3256328701972961,-0.4541530013084411,-0.5071387887001038,9.077698707580566,0.157460868358612,3.881239891052246,1.988846063613892,0.8179610371589661,-10.211773872375488,-0.38134765625,-0.782958984375,-0.20751953125, 
406,1970-03-21 04:30:57,0.6556152105331421,-0.3246942162513733,-0.4544502794742584,-0.5082045197486877,9.013937950134276,0.272863507270813,3.8033132553100586,2.7677931785583496,1.7321429252624512,-11.178937911987305,-0.382568359375,-0.792724609375,-0.2099609375, 
407,1970-03-21 09:08:44,0.655112087726593,-0.3234125077724457,-0.4549387395381927,-0.5092324614524841,8.971237182617188,0.3828337788581848,3.887493848800659,5.238216876983643,2.178905963897705,-12.289545059204102,-0.37890625,-0.791015625,-0.20703125, 
408,1970-03-21 13:46:31,0.6547258496284485,-0.3217366933822632,-0.4556846022605896,-0.5101231932640076,9.019057273864746,0.3651852309703827,3.707243919372559,8.591139793395996,2.460159540176392,-13.070952415466309,-0.373046875,-0.79248046875,-0.2080078125, 
409,1970-03-21 18:24:18,0.654481828212738,-0.3196355998516083,-0.4568625092506408,-0.5107033848762512,9.027505874633787,0.30048468708992,3.781838417053223,13.320446968078612,1.766875147819519,-13.45798110961914,-0.376708984375,-0.79833984375,-0.20263671875, 
410,1970-03-21 23:02:05,0.6545670628547668,-0.3170500099658966,-0.4581586420536041,-0.5110446214675903,9.07009220123291,0.407821774482727,3.6797971725463863,17.373281478881836,3.4424097537994385,-13.01519012451172,-0.37060546875,-0.79833984375,-0.205322265625, 
411,1970-03-22 03:39:52,0.6549387574195862,-0.3142539262771606,-0.4594374001026153,-0.5111472606658936,9.18551540374756,0.5936120748519897,3.598539113998413,19.661272048950195,4.64514684677124,-11.54844093322754,-0.372314453125,-0.801025390625,-0.199951171875, 
412,1970-03-22 08:17:39,0.6554055213928223,-0.3113440275192261,-0.4606744945049286,-0.5112162828445435,9.197265625,0.6437601447105408,3.5649573802948,20.324031829833984,5.459850311279297,-11.339661598205566,-0.3681640625,-0.801025390625,-0.20166015625, 
413,1970-03-22 12:55:26,0.6559399962425232,-0.3084952235221863,-0.4617161452770233,-0.5113179683685303,9.19660186767578,0.6998259425163269,3.509041786193848,19.419937133789062,6.41240119934082,-10.629815101623535,-0.3671875,-0.805419921875,-0.2021484375, 
414,1970-03-22 17:33:13,0.6565088033676147,-0.3056535720825195,-0.4626817107200622,-0.5114217400550842,9.168149948120115,0.8226078748703003,3.5513601303100586,19.190279006958008,6.843628883361816,-10.332335472106934,-0.364501953125,-0.80810546875,-0.20166015625, 
415,1970-03-22 22:11:00,0.6570709347724915,-0.3028567433357239,-0.4635705649852752,-0.5115587115287781,9.00971221923828,0.897330641746521,3.55385971069336,18.602298736572266,7.08148193359375,-10.200928688049316,-0.36474609375,-0.810791015625,-0.200439453125, 
416,1970-03-23 02:48:47,0.6575148701667786,-0.3003257215023041,-0.4644039273262024,-0.511724591255188,8.791632652282715,0.9286467432975768,3.624242067337036,16.871036529541016,6.081544876098633,-9.780926704406738,-0.358154296875,-0.81494140625,-0.2001953125, 
417,1970-03-23 07:26:34,0.6578369736671448,-0.2979550063610077,-0.4652720093727112,-0.5119082927703857,8.814558982849121,0.919374704360962,3.5731067657470703,15.967814445495604,5.009242057800293,-9.848094940185549,-0.365478515625,-0.818115234375,-0.197509765625, 
418,1970-03-23 12:04:21,0.6581190824508667,-0.2957492768764496,-0.4661063849925995,-0.512065589427948,8.824678421020508,0.8790556192398071,3.6730551719665527,15.098864555358888,4.398813247680664,-9.27553367614746,-0.362548828125,-0.814697265625,-0.196044921875, 
419,1970-03-23 16:42:08,0.658437967300415,-0.2936305701732635,-0.4669722318649292,-0.5120861530303955,8.938283920288086,0.8594338297843933,3.749865293502808,15.329427719116213,3.7902543544769287,-8.31177806854248,-0.360107421875,-0.817138671875,-0.202392578125, 
420,1970-03-23 21:19:55,0.6588606238365173,-0.2915674448013305,-0.4677890539169311,-0.5119758248329163,9.0470609664917,0.8854435086250305,3.7665328979492183,15.548585891723633,3.886878967285156,-7.070931434631348,-0.351318359375,-0.821044921875,-0.19189453125, 
421,1970-03-24 01:57:42,0.6593273282051086,-0.2897180020809173,-0.4685025215148926,-0.5117723345756531,8.982044219970703,0.98184472322464,3.7673323154449454,14.599421501159668,3.55771541595459,-5.602154731750488,-0.355712890625,-0.81494140625,-0.194580078125, 
422,1970-03-24 06:35:29,0.6597297787666321,-0.2881495952606201,-0.469215452671051,-0.5114861726760864,8.975369453430176,1.1319005489349363,3.780644655227661,13.462756156921388,2.2005743980407715,-4.546232223510742,-0.357421875,-0.821533203125,-0.19140625, 
423,1970-03-24 11:13:16,0.6601356863975525,-0.2867945432662964,-0.4698652625083923,-0.5111270546913147,8.948437690734863,1.1971575021743774,3.807062149047852,12.512981414794922,1.6032981872558594,-3.39035439491272,-0.353759765625,-0.82177734375,-0.197998046875, 
424,1970-03-24 15:51:03,0.6604515910148621,-0.2858401536941528,-0.4704270362854004,-0.5107367634773254,8.9268159866333,1.2305890321731567,3.944912672042847,10.318317413330078,0.242481917142868,-2.0939159393310547,-0.354248046875,-0.82421875,-0.1943359375, 
425,1970-03-24 20:28:50,0.6608040928840637,-0.28512704372406,-0.4707946479320526,-0.5103408694267273,8.969880104064941,1.3218169212341309,4.00317907333374,8.627878189086914,0.3852855563163757,-0.7786390781402588,-0.3544921875,-0.82080078125,-0.191162109375, 
426,1970-03-25 01:06:37,0.6611883044242859,-0.2845628261566162,-0.470967173576355,-0.5099983811378479,8.996378898620605,1.368398666381836,4.029303550720215,7.158692359924316,0.9564231038093568,-0.0447581931948661,-0.3525390625,-0.822998046875,-0.191650390625, 
427,1970-03-25 05:44:24,0.6616252660751343,-0.2839941680431366,-0.4710152447223663,-0.50970458984375,9.01621913909912,1.350769281387329,3.934325933456421,6.687227249145508,1.8041012287139893,0.1492516249418258,-0.355224609375,-0.8193359375,-0.191650390625, 
428,1970-03-25 10:22:11,0.6620680689811707,-0.2834361791610718,-0.4710531234741211,-0.5094049572944641,9.02953815460205,1.2901984453201294,4.043694496154785,6.633914947509766,1.820634126663208,0.2498199045658111,-0.354736328125,-0.822509765625,-0.189453125, 
429,1970-03-25 14:59:58,0.6625072360038757,-0.2829780578613281,-0.4708639085292816,-0.5092636346817017,9.03326416015625,1.225385665893555,4.130789756774902,4.862884521484375,2.800921678543091,0.2831547856330871,-0.3544921875,-0.8193359375,-0.189453125, 
430,1970-03-25 19:37:45,0.6628312468528748,-0.2828060388565063,-0.4704903364181518,-0.5092829465866089,8.86064338684082,1.2355327606201172,4.152375221252441,2.1683390140533447,2.577553033828736,0.4312473833560943,-0.357666015625,-0.822998046875,-0.189697265625, 
431,1970-03-26 00:15:32,0.6630033254623413,-0.2830305695533752,-0.4699726104736328,-0.5094118118286133,8.881855010986328,1.2850873470306396,4.101232528686523,-0.7917781472206116,1.5687202215194702,0.9647343754768372,-0.353271484375,-0.8212890625,-0.193359375, 
432,1970-03-26 04:53:19,0.6630690693855286,-0.2834010720252991,-0.4697301685810089,-0.5093437433242798,8.857891082763672,1.2131010293960571,3.9983139038085938,-0.0586786977946758,-0.9246312975883484,1.4280425310134888,-0.357666015625,-0.8203125,-0.19775390625, 
433,1970-03-26 09:31:06,0.6630289554595947,-0.2837044298648834,-0.4697356224060058,-0.5092223882675171,8.847553253173828,1.24827241897583,4.227373123168945,1.080324411392212,-2.26526403427124,0.6000607013702393,-0.357666015625,-0.820068359375,-0.188720703125, 
434,1970-03-26 14:08:53,0.6629471778869629,-0.2842690348625183,-0.469405859708786,-0.5093181133270264,8.869261741638184,1.1567710638046265,3.9980664253234863,-2.0731685161590576,-1.3641451597213743,0.9600343108177184,-0.359375,-0.819091796875,-0.19091796875, 
435,1970-03-26 18:46:40,0.6627740859985352,-0.2850399017333984,-0.4689028859138489,-0.5095759630203247,8.811442375183105,1.17558753490448,4.097392082214356,-4.321285247802734,-1.2754229307174685,0.9056715965270996,-0.355224609375,-0.820068359375,-0.193115234375, 
436,1970-03-26 23:24:27,0.6625080108642578,-0.2859565317630768,-0.4683963656425476,-0.5098739266395569,9.028364181518556,1.0745967626571655,4.010780334472656,-5.305799007415772,-1.9905039072036743,0.875512421131134,-0.3564453125,-0.817138671875,-0.197509765625, 
437,1970-03-27 04:02:14,0.662392258644104,-0.2865859866142273,-0.4681064486503601,-0.5099371671676636,8.927522659301758,1.0665007829666138,4.028058052062988,-2.1867098808288574,-1.9473720788955688,1.121291995048523,-0.358642578125,-0.818115234375,-0.188232421875, 
438,1970-03-27 08:40:01,0.6623075008392334,-0.287037581205368,-0.4679177105426788,-0.5099665522575378,8.915390014648438,0.9943059682846068,3.904763698577881,-0.8623667359352112,-1.754034399986267,0.6070785522460938,-0.360107421875,-0.8173828125,-0.1923828125, 
439,1970-03-27 13:17:48,0.6622908711433411,-0.2874560952186584,-0.467670738697052,-0.509978711605072,8.898518562316895,0.9130805134773254,3.880338191986084,-0.7219964265823364,-1.185522198677063,0.936637282371521,-0.359619140625,-0.820068359375,-0.19775390625, 
440,1970-03-27 17:55:35,0.6622263193130493,-0.2880002558231354,-0.4672993719577789,-0.51009601354599,8.838089942932129,0.8933203220367432,3.8772823810577393,-2.1583051681518555,-1.007321834564209,0.9391984939575196,-0.35791015625,-0.816162109375,-0.194091796875, 
441,1970-03-27 22:33:22,0.6621453762054443,-0.2888606190681457,-0.4666848480701446,-0.5102770924568176,9.016810417175291,0.8628813624382019,3.868554830551148,-4.69062089920044,-0.934838056564331,2.08941388130188,-0.357421875,-0.816162109375,-0.197265625, 
442,1970-03-28 03:11:09,0.6621683835983276,-0.2898020446300506,-0.4659441709518432,-0.5103903412818909,8.930107116699219,0.926175057888031,3.762319564819336,-5.076539516448975,-0.4467879235744476,3.27416729927063,-0.356689453125,-0.8173828125,-0.196533203125, 
443,1970-03-28 07:48:56,0.6621229648590088,-0.2906344830989837,-0.4654131829738617,-0.5104605555534363,8.829361915588379,1.016987442970276,3.778585433959961,-3.845618963241577,-1.3238437175750732,2.460414171218872,-0.35888671875,-0.814208984375,-0.1923828125, 
444,1970-03-28 12:26:43,0.6619065403938293,-0.291395902633667,-0.4651287198066711,-0.510566234588623,8.883934020996094,0.9313554763793944,3.784324884414673,-3.1146960258483887,-2.6738760471343994,0.9790390133857728,-0.359375,-0.8134765625,-0.19775390625, 
445,1970-03-28 17:04:30,0.6616380214691162,-0.2921164035797119,-0.4649468660354614,-0.5106683969497681,8.929112434387207,0.8610550761222839,3.812744379043579,-2.658200740814209,-3.170647144317627,0.4770045280456543,-0.359375,-0.814453125,-0.197998046875, 
446,1970-03-28 21:42:17,0.6613526344299316,-0.2928276658058166,-0.4648284018039703,-0.5107385516166687,8.926186561584473,0.8273411393165588,3.7752044200897217,-2.3253002166748047,-3.544374704360962,0.4071330428123474,-0.36181640625,-0.81396484375,-0.201416015625, 
447,1970-03-29 02:20:04,0.6610389351844788,-0.2934280633926391,-0.4648966789245605,-0.5107375383377075,8.954944610595703,0.8157345652580261,3.7619221210479736,-0.9932989478111268,-4.236814498901367,-0.0981862917542457,-0.360107421875,-0.80810546875,-0.197021484375, 
448,1970-03-29 06:57:51,0.6607832312583923,-0.293948769569397,-0.4650569558143616,-0.5106234550476074,9.023221969604492,0.8002175688743591,3.7275121212005615,0.1640941798686981,-4.418715953826904,0.1747618466615677,-0.359619140625,-0.810546875,-0.193359375, 
449,1970-03-29 11:35:38,0.6606041789054871,-0.2943281233310699,-0.4652228057384491,-0.5104853510856628,9.066010475158691,0.8717441558837891,3.904383420944214,1.0558003187179563,-3.751697063446045,0.0899966359138488,-0.357666015625,-0.8154296875,-0.196044921875, 
450,1970-03-29 16:13:25,0.6604377627372742,-0.2946898937225342,-0.4653346240520477,-0.5103902220726013,9.07094669342041,0.9086707830429076,3.820265054702759,0.838002622127533,-3.3163962364196777,-0.0066464953124523,-0.358642578125,-0.811767578125,-0.19384765625, 
451,1970-03-29 20:51:12,0.6601528525352478,-0.2951087951660156,-0.4655404388904571,-0.5103289484977722,9.03001308441162,0.8352255821228027,3.8698320388793945,0.5580431222915649,-4.254743576049805,-0.5852245688438416,-0.360107421875,-0.81396484375,-0.190185546875, 
452,1970-03-30 01:28:59,0.6599202752113342,-0.2953721582889557,-0.4658245742321014,-0.5102182030677795,8.950468063354492,0.7559435367584229,3.763946533203125,1.7940480709075928,-3.9984755516052246,-0.837279200553894,-0.359375,-0.813720703125,-0.19677734375, 
453,1970-03-30 06:06:46,0.6596671938896179,-0.2956060171127319,-0.4662840366363525,-0.5099902749061584,8.925374984741211,0.7373903393745422,3.772165775299072,2.8872876167297363,-4.992619514465332,-0.8230000734329224,-0.355224609375,-0.813720703125,-0.198486328125, 
454,1970-03-30 10:44:33,0.6593818068504333,-0.2959303259849548,-0.4667549133300781,-0.5097405314445496,8.968384742736816,0.7374647855758667,3.815330266952514,2.5275702476501465,-5.50925350189209,-0.5689861178398132,-0.3564453125,-0.8115234375,-0.194580078125, 
455,1970-03-30 15:22:20,0.6591193079948425,-0.2962920665740967,-0.4671542942523956,-0.509503960609436,8.98794174194336,0.7755957841873169,3.785215616226196,2.105869770050049,-5.215936660766602,-0.2867213785648346,-0.359130859375,-0.81298828125,-0.18994140625, 
456,1970-03-30 20:00:07,0.6589292883872986,-0.2966143488883972,-0.4674512445926666,-0.5092897415161133,9.080321311950684,0.7834197878837585,3.809408664703369,1.9971567392349243,-4.336845397949219,-0.0526469089090824,-0.362060546875,-0.815185546875,-0.19189453125, 
457,1970-03-31 00:37:54,0.6588168144226074,-0.2968316078186035,-0.4677093625068664,-0.5090720057487488,9.121085166931152,0.7574319839477539,3.831772804260254,2.50773286819458,-3.5494589805603027,-0.0228593312203884,-0.35791015625,-0.813720703125,-0.191162109375, 
